freq,unit,age,sex,geo,value,year
A,YR,Y_LT1,T,IE06,82.5,2018
A,YR,Y_LT1,T,IE06,83,2019
A,YR,Y_LT1,T,IE06,82.4,2020
A,YR,Y_LT1,T,IE06,82.5,2021
A,YR,Y_LT1,T,IE06,83,2022
A,YR,Y_LT1,T,IE06,83.3,2023
A,YR,Y_LT1,T,IS00,83,2012
A,YR,Y_LT1,T,IS00,82.1,2013
A,YR,Y_LT1,T,IS00,82.9,2014
A,YR,Y_LT1,T,IS00,82.5,2015
A,YR,Y_LT1,T,IS00,82.2,2016
A,YR,Y_LT1,T,IS00,82.6,2017
A,YR,Y_LT1,T,IS00,82.9,2018
A,YR,Y_LT1,T,IS00,83.2,2019
A,YR,Y_LT1,T,IS00,83.1,2020
A,YR,Y_LT1,T,IS00,83.2,2021
A,YR,Y_LT1,T,IS00,82.1,2022
A,YR,Y_LT1,T,IS00,82.4,2023
A,YR,Y_LT1,T,ITC1,82.4,2012
A,YR,Y_LT1,T,ITC1,82.7,2013
A,YR,Y_LT1,T,ITC1,83.2,2014
A,YR,Y_LT1,T,ITC1,82.5,2015
A,YR,Y_LT1,T,ITC1,83.3,2016
A,YR,Y_LT1,T,ITC1,83,2017
A,YR,Y_LT1,T,ITC1,83,2018
A,YR,Y_LT1,T,ITC1,83.3,2019
A,YR,Y_LT1,T,ITC1,81.6,2020
A,YR,Y_LT1,T,ITC1,82.8,2021
A,YR,Y_LT1,T,ITC1,82.6,2022
A,YR,Y_LT1,T,ITC1,83.4,2023
A,YR,Y_LT1,T,ITC2,82.7,2012
A,YR,Y_LT1,T,ITC2,83,2013
A,YR,Y_LT1,T,ITC2,82.9,2014
A,YR,Y_LT1,T,ITC2,81.6,2015
A,YR,Y_LT1,T,ITC2,83,2016
A,YR,Y_LT1,T,ITC2,82.8,2017
A,YR,Y_LT1,T,ITC2,82.3,2018
A,YR,Y_LT1,T,ITC2,83.6,2019
A,YR,Y_LT1,T,ITC2,81.4,2020
A,YR,Y_LT1,T,ITC2,83,2021
A,YR,Y_LT1,T,ITC2,82.4,2022
A,YR,Y_LT1,T,ITC2,84.2,2023
A,YR,Y_LT1,T,ITC3,82.3,2012
A,YR,Y_LT1,T,ITC3,82.5,2013
A,YR,Y_LT1,T,ITC3,83.3,2014
A,YR,Y_LT1,T,ITC3,82.7,2015
A,YR,Y_LT1,T,ITC3,83.6,2016
A,YR,Y_LT1,T,ITC3,83.2,2017
A,YR,Y_LT1,T,ITC3,83.1,2018
A,YR,Y_LT1,T,ITC3,83.5,2019
A,YR,Y_LT1,T,ITC3,81.9,2020
A,YR,Y_LT1,T,ITC3,83,2021
A,YR,Y_LT1,T,ITC3,82.8,2022
A,YR,Y_LT1,T,ITC3,83.7,2023
A,YR,Y_LT1,T,ITC4,82.8,2012
A,YR,Y_LT1,T,ITC4,83.5,2013
A,YR,Y_LT1,T,ITC4,83.9,2014
A,YR,Y_LT1,T,ITC4,83.2,2015
A,YR,Y_LT1,T,ITC4,84,2016
A,YR,Y_LT1,T,ITC4,83.8,2017
A,YR,Y_LT1,T,ITC4,84,2018
A,YR,Y_LT1,T,ITC4,84.2,2019
A,YR,Y_LT1,T,ITC4,81.4,2020
A,YR,Y_LT1,T,ITC4,83.6,2021
A,YR,Y_LT1,T,ITC4,83.4,2022
A,YR,Y_LT1,T,ITC4,84.3,2023
A,YR,Y_LT1,T,ITF1,82.6,2012
A,YR,Y_LT1,T,ITF1,82.9,2013
A,YR,Y_LT1,T,ITF1,83.1,2014
A,YR,Y_LT1,T,ITF1,82.7,2015
A,YR,Y_LT1,T,ITF1,83.5,2016
A,YR,Y_LT1,T,ITF1,82.9,2017
A,YR,Y_LT1,T,ITF1,83.6,2018
A,YR,Y_LT1,T,ITF1,83.7,2019
A,YR,Y_LT1,T,ITF1,82.9,2020
A,YR,Y_LT1,T,ITF1,82.8,2021
A,YR,Y_LT1,T,ITF1,82.6,2022
A,YR,Y_LT1,T,ITF1,83.1,2023
A,YR,Y_LT1,T,ITF2,82.7,2012
A,YR,Y_LT1,T,ITF2,82.8,2013
A,YR,Y_LT1,T,ITF2,82.8,2014
A,YR,Y_LT1,T,ITF2,82.6,2015
A,YR,Y_LT1,T,ITF2,83.4,2016
A,YR,Y_LT1,T,ITF2,82.7,2017
A,YR,Y_LT1,T,ITF2,83.3,2018
A,YR,Y_LT1,T,ITF2,83.6,2019
A,YR,Y_LT1,T,ITF2,82.4,2020
A,YR,Y_LT1,T,ITF2,81.6,2021
A,YR,Y_LT1,T,ITF2,82.2,2022
A,YR,Y_LT1,T,ITF2,82.7,2023
A,YR,Y_LT1,T,ITF3,80.8,2012
A,YR,Y_LT1,T,ITF3,81.1,2013
A,YR,Y_LT1,T,ITF3,81.5,2014
A,YR,Y_LT1,T,ITF3,80.8,2015
A,YR,Y_LT1,T,ITF3,81.7,2016
A,YR,Y_LT1,T,ITF3,81.3,2017
A,YR,Y_LT1,T,ITF3,81.9,2018
A,YR,Y_LT1,T,ITF3,82.1,2019
A,YR,Y_LT1,T,ITF3,81.2,2020
A,YR,Y_LT1,T,ITF3,80.9,2021
A,YR,Y_LT1,T,ITF3,81.1,2022
A,YR,Y_LT1,T,ITF3,81.6,2023
A,YR,Y_LT1,T,ITF4,82.7,2012
A,YR,Y_LT1,T,ITF4,83.1,2013
A,YR,Y_LT1,T,ITF4,83.2,2014
A,YR,Y_LT1,T,ITF4,82.8,2015
A,YR,Y_LT1,T,ITF4,83.5,2016
A,YR,Y_LT1,T,ITF4,83.1,2017
A,YR,Y_LT1,T,ITF4,83.6,2018
A,YR,Y_LT1,T,ITF4,83.7,2019
A,YR,Y_LT1,T,ITF4,82.7,2020
A,YR,Y_LT1,T,ITF4,82.2,2021
A,YR,Y_LT1,T,ITF4,82.8,2022
A,YR,Y_LT1,T,ITF4,83.2,2023
A,YR,Y_LT1,T,ITF5,82.6,2012
A,YR,Y_LT1,T,ITF5,82.8,2013
A,YR,Y_LT1,T,ITF5,83.1,2014
A,YR,Y_LT1,T,ITF5,82.4,2015
A,YR,Y_LT1,T,ITF5,83.1,2016
A,YR,Y_LT1,T,ITF5,82.7,2017
A,YR,Y_LT1,T,ITF5,83.1,2018
A,YR,Y_LT1,T,ITF5,83,2019
A,YR,Y_LT1,T,ITF5,82.8,2020
A,YR,Y_LT1,T,ITF5,82.7,2021
A,YR,Y_LT1,T,ITF5,82.2,2022
A,YR,Y_LT1,T,ITF5,82.9,2023
A,YR,Y_LT1,T,ITF6,82,2012
A,YR,Y_LT1,T,ITF6,82.5,2013
A,YR,Y_LT1,T,ITF6,82.5,2014
A,YR,Y_LT1,T,ITF6,82.3,2015
A,YR,Y_LT1,T,ITF6,82.9,2016
A,YR,Y_LT1,T,ITF6,82.4,2017
A,YR,Y_LT1,T,ITF6,83,2018
A,YR,Y_LT1,T,ITF6,82.8,2019
A,YR,Y_LT1,T,ITF6,82.5,2020
A,YR,Y_LT1,T,ITF6,81.7,2021
A,YR,Y_LT1,T,ITF6,81.8,2022
A,YR,Y_LT1,T,ITF6,82.2,2023
A,YR,Y_LT1,T,ITG1,81.4,2012
A,YR,Y_LT1,T,ITG1,81.9,2013
A,YR,Y_LT1,T,ITG1,82.2,2014
A,YR,Y_LT1,T,ITG1,81.7,2015
A,YR,Y_LT1,T,ITG1,82.4,2016
A,YR,Y_LT1,T,ITG1,81.8,2017
A,YR,Y_LT1,T,ITG1,82.3,2018
A,YR,Y_LT1,T,ITG1,82.3,2019
A,YR,Y_LT1,T,ITG1,81.9,2020
A,YR,Y_LT1,T,ITG1,81.3,2021
A,YR,Y_LT1,T,ITG1,81.5,2022
A,YR,Y_LT1,T,ITG1,81.8,2023
A,YR,Y_LT1,T,ITG2,82.3,2012
A,YR,Y_LT1,T,ITG2,82.8,2013
A,YR,Y_LT1,T,ITG2,83.2,2014
A,YR,Y_LT1,T,ITG2,82.8,2015
A,YR,Y_LT1,T,ITG2,83.3,2016
A,YR,Y_LT1,T,ITG2,83.2,2017
A,YR,Y_LT1,T,ITG2,83.8,2018
A,YR,Y_LT1,T,ITG2,83.6,2019
A,YR,Y_LT1,T,ITG2,82.8,2020
A,YR,Y_LT1,T,ITG2,83,2021
A,YR,Y_LT1,T,ITG2,82.1,2022
A,YR,Y_LT1,T,ITG2,83.2,2023
A,YR,Y_LT1,T,ITH1,83.3,2012
A,YR,Y_LT1,T,ITH1,83.9,2013
A,YR,Y_LT1,T,ITH1,84,2014
A,YR,Y_LT1,T,ITH1,83.6,2015
A,YR,Y_LT1,T,ITH1,84.1,2016
A,YR,Y_LT1,T,ITH1,84.3,2017
A,YR,Y_LT1,T,ITH1,84.4,2018
A,YR,Y_LT1,T,ITH1,84.5,2019
A,YR,Y_LT1,T,ITH1,82.8,2020
A,YR,Y_LT1,T,ITH1,83.8,2021
A,YR,Y_LT1,T,ITH1,83.7,2022
A,YR,Y_LT1,T,ITH1,85,2023
A,YR,Y_LT1,T,ITH2,83.9,2012
A,YR,Y_LT1,T,ITH2,83.9,2013
A,YR,Y_LT1,T,ITH2,84.4,2014
A,YR,Y_LT1,T,ITH2,84,2015
A,YR,Y_LT1,T,ITH2,84.3,2016
A,YR,Y_LT1,T,ITH2,84.4,2017
A,YR,Y_LT1,T,ITH2,84.6,2018
A,YR,Y_LT1,T,ITH2,84.9,2019
A,YR,Y_LT1,T,ITH2,82.8,2020
A,YR,Y_LT1,T,ITH2,84.2,2021
A,YR,Y_LT1,T,ITH2,84.4,2022
A,YR,Y_LT1,T,ITH2,85.1,2023
A,YR,Y_LT1,T,ITH3,83,2012
A,YR,Y_LT1,T,ITH3,83.4,2013
A,YR,Y_LT1,T,ITH3,83.8,2014
A,YR,Y_LT1,T,ITH3,83.3,2015
A,YR,Y_LT1,T,ITH3,83.9,2016
A,YR,Y_LT1,T,ITH3,83.9,2017
A,YR,Y_LT1,T,ITH3,84,2018
A,YR,Y_LT1,T,ITH3,84.3,2019
A,YR,Y_LT1,T,ITH3,83.1,2020
A,YR,Y_LT1,T,ITH3,83.6,2021
A,YR,Y_LT1,T,ITH3,83.5,2022
A,YR,Y_LT1,T,ITH3,84.5,2023
A,YR,Y_LT1,T,ITH4,82.5,2012
A,YR,Y_LT1,T,ITH4,82.6,2013
A,YR,Y_LT1,T,ITH4,83.4,2014
A,YR,Y_LT1,T,ITH4,82.8,2015
A,YR,Y_LT1,T,ITH4,83.5,2016
A,YR,Y_LT1,T,ITH4,83.5,2017
A,YR,Y_LT1,T,ITH4,83.5,2018
A,YR,Y_LT1,T,ITH4,83.9,2019
A,YR,Y_LT1,T,ITH4,82.8,2020
A,YR,Y_LT1,T,ITH4,82.5,2021
A,YR,Y_LT1,T,ITH4,83.1,2022
A,YR,Y_LT1,T,ITH4,84.1,2023
A,YR,Y_LT1,T,ITH5,82.9,2012
A,YR,Y_LT1,T,ITH5,83.4,2013
A,YR,Y_LT1,T,ITH5,83.7,2014
A,YR,Y_LT1,T,ITH5,83.2,2015
A,YR,Y_LT1,T,ITH5,83.7,2016
A,YR,Y_LT1,T,ITH5,83.6,2017
A,YR,Y_LT1,T,ITH5,83.9,2018
A,YR,Y_LT1,T,ITH5,84,2019
A,YR,Y_LT1,T,ITH5,82.6,2020
A,YR,Y_LT1,T,ITH5,83.2,2021
A,YR,Y_LT1,T,ITH5,83.4,2022
A,YR,Y_LT1,T,ITH5,84.1,2023
A,YR,Y_LT1,T,ITI1,82.9,2012
A,YR,Y_LT1,T,ITI1,83.4,2013
A,YR,Y_LT1,T,ITI1,83.8,2014
A,YR,Y_LT1,T,ITI1,83.1,2015
A,YR,Y_LT1,T,ITI1,83.9,2016
A,YR,Y_LT1,T,ITI1,83.7,2017
A,YR,Y_LT1,T,ITI1,84,2018
A,YR,Y_LT1,T,ITI1,84.1,2019
A,YR,Y_LT1,T,ITI1,83.4,2020
A,YR,Y_LT1,T,ITI1,83.4,2021
A,YR,Y_LT1,T,ITI1,83.4,2022
A,YR,Y_LT1,T,ITI1,84.4,2023
A,YR,Y_LT1,T,ITI2,82.9,2012
A,YR,Y_LT1,T,ITI2,83.3,2013
A,YR,Y_LT1,T,ITI2,84,2014
A,YR,Y_LT1,T,ITI2,83.2,2015
A,YR,Y_LT1,T,ITI2,84.1,2016
A,YR,Y_LT1,T,ITI2,83.9,2017
A,YR,Y_LT1,T,ITI2,84.3,2018
A,YR,Y_LT1,T,ITI2,84.5,2019
A,YR,Y_LT1,T,ITI2,83.7,2020
A,YR,Y_LT1,T,ITI2,83.4,2021
A,YR,Y_LT1,T,ITI2,83.5,2022
A,YR,Y_LT1,T,ITI2,84.1,2023
A,YR,Y_LT1,T,ITI3,83.4,2012
A,YR,Y_LT1,T,ITI3,83.6,2013
A,YR,Y_LT1,T,ITI3,84,2014
A,YR,Y_LT1,T,ITI3,83.3,2015
A,YR,Y_LT1,T,ITI3,84,2016
A,YR,Y_LT1,T,ITI3,83.6,2017
A,YR,Y_LT1,T,ITI3,84.4,2018
A,YR,Y_LT1,T,ITI3,84.4,2019
A,YR,Y_LT1,T,ITI3,83.2,2020
A,YR,Y_LT1,T,ITI3,83.2,2021
A,YR,Y_LT1,T,ITI3,83.4,2022
A,YR,Y_LT1,T,ITI3,84.5,2023
A,YR,Y_LT1,T,ITI4,82,2012
A,YR,Y_LT1,T,ITI4,82.8,2013
A,YR,Y_LT1,T,ITI4,83.1,2014
A,YR,Y_LT1,T,ITI4,82.7,2015
A,YR,Y_LT1,T,ITI4,83.2,2016
A,YR,Y_LT1,T,ITI4,83,2017
A,YR,Y_LT1,T,ITI4,83.6,2018
A,YR,Y_LT1,T,ITI4,83.8,2019
A,YR,Y_LT1,T,ITI4,83.1,2020
A,YR,Y_LT1,T,ITI4,82.9,2021
A,YR,Y_LT1,T,ITI4,83.2,2022
A,YR,Y_LT1,T,ITI4,83.2,2023
A,YR,Y_LT1,T,LI00,82.5,2012
A,YR,Y_LT1,T,LI00,82.5,2013
A,YR,Y_LT1,T,LI00,82.1,2014
A,YR,Y_LT1,T,LI00,82.7,2015
A,YR,Y_LT1,T,LI00,82.3,2016
A,YR,Y_LT1,T,LI00,83.7,2017
A,YR,Y_LT1,T,LI00,83.1,2018
A,YR,Y_LT1,T,LI00,84.3,2019
A,YR,Y_LT1,T,LI00,81.8,2020
A,YR,Y_LT1,T,LI00,83.9,2022
A,YR,Y_LT1,T,LI00,84.6,2023
A,YR,Y_LT1,T,LT01,74.2,2012
A,YR,Y_LT1,T,LT01,74.3,2013
A,YR,Y_LT1,T,LT01,74.8,2014
A,YR,Y_LT1,T,LT01,75,2015
A,YR,Y_LT1,T,LT01,75.3,2016
A,YR,Y_LT1,T,LT01,76.3,2017
A,YR,Y_LT1,T,LT01,76.3,2018
A,YR,Y_LT1,T,LT01,76.9,2019
A,YR,Y_LT1,T,LT01,75.7,2020
A,YR,Y_LT1,T,LT01,74.6,2021
A,YR,Y_LT1,T,LT01,76.5,2022
A,YR,Y_LT1,T,LT01,78.4,2023
A,YR,Y_LT1,T,LT02,74.1,2012
A,YR,Y_LT1,T,LT02,74.1,2013
A,YR,Y_LT1,T,LT02,74.7,2014
A,YR,Y_LT1,T,LT02,74.4,2015
A,YR,Y_LT1,T,LT02,74.8,2016
A,YR,Y_LT1,T,LT02,75.6,2017
A,YR,Y_LT1,T,LT02,75.9,2018
A,YR,Y_LT1,T,LT02,76.4,2019
A,YR,Y_LT1,T,LT02,75,2020
A,YR,Y_LT1,T,LT02,74,2021
A,YR,Y_LT1,T,LT02,75.6,2022
A,YR,Y_LT1,T,LT02,77.3,2023
A,YR,Y_LT1,T,LU00,81.5,2012
A,YR,Y_LT1,T,LU00,81.9,2013
A,YR,Y_LT1,T,LU00,82.3,2014
A,YR,Y_LT1,T,LU00,82.4,2015
A,YR,Y_LT1,T,LU00,82.7,2016
A,YR,Y_LT1,T,LU00,82.1,2017
A,YR,Y_LT1,T,LU00,82.3,2018
A,YR,Y_LT1,T,LU00,82.7,2019
A,YR,Y_LT1,T,LU00,82.2,2020
A,YR,Y_LT1,T,LU00,82.7,2021
A,YR,Y_LT1,T,LU00,83,2022
A,YR,Y_LT1,T,LU00,83.4,2023
A,YR,Y_LT1,T,LV00,74.1,2012
A,YR,Y_LT1,T,LV00,74.3,2013
A,YR,Y_LT1,T,LV00,74.5,2014
A,YR,Y_LT1,T,LV00,74.8,2015
A,YR,Y_LT1,T,LV00,74.9,2016
A,YR,Y_LT1,T,LV00,74.9,2017
A,YR,Y_LT1,T,LV00,75.1,2018
A,YR,Y_LT1,T,LV00,75.7,2019
A,YR,Y_LT1,T,LV00,75.5,2020
A,YR,Y_LT1,T,LV00,73.1,2021
A,YR,Y_LT1,T,LV00,74.5,2022
A,YR,Y_LT1,T,LV00,75.6,2023
A,YR,Y_LT1,T,ME00,76.4,2012
A,YR,Y_LT1,T,ME00,76.5,2013
A,YR,Y_LT1,T,ME00,76.5,2014
A,YR,Y_LT1,T,ME00,76.5,2015
A,YR,Y_LT1,T,ME00,76.5,2016
A,YR,Y_LT1,T,ME00,76.6,2017
A,YR,Y_LT1,T,ME00,76.9,2018
A,YR,Y_LT1,T,ME00,76.7,2019
A,YR,Y_LT1,T,ME00,75.9,2020
A,YR,Y_LT1,T,ME00,73.8,2021
A,YR,Y_LT1,T,ME00,77.6,2023
A,YR,Y_LT1,T,MK00,74.9,2012
A,YR,Y_LT1,T,MK00,75.5,2013
A,YR,Y_LT1,T,MK00,75.5,2014
A,YR,Y_LT1,T,MK00,75.5,2015
A,YR,Y_LT1,T,MK00,75.4,2016
A,YR,Y_LT1,T,MK00,76,2017
A,YR,Y_LT1,T,MK00,76.7,2018
A,YR,Y_LT1,T,MK00,76.6,2019
A,YR,Y_LT1,T,MK00,74.4,2020
A,YR,Y_LT1,T,MK00,73.2,2021
A,YR,Y_LT1,T,MT00,81.8,2013
A,YR,Y_LT1,T,MT00,82,2014
A,YR,Y_LT1,T,MT00,81.9,2015
A,YR,Y_LT1,T,MT00,82.4,2016
A,YR,Y_LT1,T,MT00,82.3,2017
A,YR,Y_LT1,T,MT00,82.3,2018
A,YR,Y_LT1,T,MT00,82.7,2019
A,YR,Y_LT1,T,MT00,82.1,2020
A,YR,Y_LT1,T,MT00,82.3,2021
A,YR,Y_LT1,T,MT00,82.3,2022
A,YR,Y_LT1,T,MT00,83.4,2023
A,YR,Y_LT1,T,NL11,80,2012
A,YR,Y_LT1,T,NL11,80.3,2013
A,YR,Y_LT1,T,NL11,80.7,2014
A,YR,Y_LT1,T,NL11,80.7,2015
A,YR,Y_LT1,T,NL11,80.8,2016
A,YR,Y_LT1,T,NL11,80.8,2017
A,YR,Y_LT1,T,NL11,81,2018
A,YR,Y_LT1,T,NL11,81.3,2019
A,YR,Y_LT1,T,NL11,81.1,2020
A,YR,Y_LT1,T,NL11,80.8,2021
A,YR,Y_LT1,T,NL11,80.9,2022
A,YR,Y_LT1,T,NL11,80.8,2023
A,YR,Y_LT1,T,NL12,81,2012
A,YR,Y_LT1,T,NL12,81,2013
A,YR,Y_LT1,T,NL12,81.6,2014
A,YR,Y_LT1,T,NL12,81.5,2015
A,YR,Y_LT1,T,NL12,81.3,2016
A,YR,Y_LT1,T,NL12,81.7,2017
A,YR,Y_LT1,T,NL12,81.7,2018
A,YR,Y_LT1,T,NL12,82,2019
A,YR,Y_LT1,T,NL12,81.9,2020
A,YR,Y_LT1,T,NL12,81.3,2021
A,YR,Y_LT1,T,NL12,81.6,2022
A,YR,Y_LT1,T,NL12,81.9,2023
A,YR,Y_LT1,T,NL13,80.9,2012
A,YR,Y_LT1,T,NL13,81.2,2013
A,YR,Y_LT1,T,NL13,81.9,2014
A,YR,Y_LT1,T,NL13,81.3,2015
A,YR,Y_LT1,T,NL13,81.4,2016
A,YR,Y_LT1,T,NL13,81.3,2017
A,YR,Y_LT1,T,NL13,81.6,2018
A,YR,Y_LT1,T,NL13,81.9,2019
A,YR,Y_LT1,T,NL13,81.6,2020
A,YR,Y_LT1,T,NL13,81,2021
A,YR,Y_LT1,T,NL13,80.8,2022
A,YR,Y_LT1,T,NL13,81.6,2023
A,YR,Y_LT1,T,NL21,81.2,2012
A,YR,Y_LT1,T,NL21,81.2,2013
A,YR,Y_LT1,T,NL21,81.6,2014
A,YR,Y_LT1,T,NL21,81.5,2015
A,YR,Y_LT1,T,NL21,81.6,2016
A,YR,Y_LT1,T,NL21,81.7,2017
A,YR,Y_LT1,T,NL21,81.7,2018
A,YR,Y_LT1,T,NL21,81.9,2019
A,YR,Y_LT1,T,NL21,81.2,2020
A,YR,Y_LT1,T,NL21,81.1,2021
A,YR,Y_LT1,T,NL21,81.4,2022
A,YR,Y_LT1,T,NL21,81.7,2023
A,YR,Y_LT1,T,NL22,81.1,2012
A,YR,Y_LT1,T,NL22,81.5,2013
A,YR,Y_LT1,T,NL22,81.9,2014
A,YR,Y_LT1,T,NL22,81.7,2015
A,YR,Y_LT1,T,NL22,81.8,2016
A,YR,Y_LT1,T,NL22,81.8,2017
A,YR,Y_LT1,T,NL22,81.8,2018
A,YR,Y_LT1,T,NL22,82.1,2019
A,YR,Y_LT1,T,NL22,81.4,2020
A,YR,Y_LT1,T,NL22,81.4,2021
A,YR,Y_LT1,T,NL22,81.6,2022
A,YR,Y_LT1,T,NL22,82.1,2023
A,YR,Y_LT1,T,NL23,81.1,2012
A,YR,Y_LT1,T,NL23,81.3,2013
A,YR,Y_LT1,T,NL23,82.3,2014
A,YR,Y_LT1,T,NL23,81.9,2015
A,YR,Y_LT1,T,NL23,81.7,2016
A,YR,Y_LT1,T,NL23,82.5,2017
A,YR,Y_LT1,T,NL23,81.9,2018
A,YR,Y_LT1,T,NL23,82.4,2019
A,YR,Y_LT1,T,NL23,81.7,2020
A,YR,Y_LT1,T,NL23,81.1,2021
A,YR,Y_LT1,T,NL23,81.7,2022
A,YR,Y_LT1,T,NL23,82,2023
A,YR,Y_LT1,T,NL31,81.9,2012
A,YR,Y_LT1,T,NL31,82,2013
A,YR,Y_LT1,T,NL31,82.2,2014
A,YR,Y_LT1,T,NL31,82.1,2015
A,YR,Y_LT1,T,NL31,82.1,2016
A,YR,Y_LT1,T,NL31,82.3,2017
A,YR,Y_LT1,T,NL31,82.4,2018
A,YR,Y_LT1,T,NL31,82.7,2019
A,YR,Y_LT1,T,NL31,81.8,2020
A,YR,Y_LT1,T,NL31,82,2021
A,YR,Y_LT1,T,NL31,82.1,2022
A,YR,Y_LT1,T,NL32,81.2,2012
A,YR,Y_LT1,T,NL32,81.5,2013
A,YR,Y_LT1,T,NL32,81.8,2014
A,YR,Y_LT1,T,NL32,81.6,2015
A,YR,Y_LT1,T,NL32,81.6,2016
A,YR,Y_LT1,T,NL32,82,2017
A,YR,Y_LT1,T,NL32,82.1,2018
A,YR,Y_LT1,T,NL32,82.4,2019
A,YR,Y_LT1,T,NL32,81.7,2020
A,YR,Y_LT1,T,NL32,81.6,2021
A,YR,Y_LT1,T,NL32,81.8,2022
A,YR,Y_LT1,T,NL32,82.1,2023
A,YR,Y_LT1,T,NL33,81.2,2012
A,YR,Y_LT1,T,NL33,81.6,2013
A,YR,Y_LT1,T,NL33,82,2014
A,YR,Y_LT1,T,NL33,81.8,2015
A,YR,Y_LT1,T,NL33,81.8,2016
A,YR,Y_LT1,T,NL33,82,2017
A,YR,Y_LT1,T,NL33,81.9,2018
A,YR,Y_LT1,T,NL33,82.2,2019
A,YR,Y_LT1,T,NL33,81.3,2020
A,YR,Y_LT1,T,NL33,81.4,2021
A,YR,Y_LT1,T,NL33,81.7,2022
A,YR,Y_LT1,T,NL34,81.9,2012
A,YR,Y_LT1,T,NL34,81.7,2013
A,YR,Y_LT1,T,NL34,82.8,2014
A,YR,Y_LT1,T,NL34,82.3,2015
A,YR,Y_LT1,T,NL34,82.1,2016
A,YR,Y_LT1,T,NL34,82,2017
A,YR,Y_LT1,T,NL34,82.1,2018
A,YR,Y_LT1,T,NL34,82.6,2019
A,YR,Y_LT1,T,NL34,82.4,2020
A,YR,Y_LT1,T,NL34,81.3,2021
A,YR,Y_LT1,T,NL34,82,2022
A,YR,Y_LT1,T,NL34,82.2,2023
A,YR,Y_LT1,T,NL41,81.3,2012
A,YR,Y_LT1,T,NL41,81.5,2013
A,YR,Y_LT1,T,NL41,81.7,2014
A,YR,Y_LT1,T,NL41,81.5,2015
A,YR,Y_LT1,T,NL41,81.6,2016
A,YR,Y_LT1,T,NL41,81.7,2017
A,YR,Y_LT1,T,NL41,81.9,2018
A,YR,Y_LT1,T,NL41,82.3,2019
A,YR,Y_LT1,T,NL41,81.1,2020
A,YR,Y_LT1,T,NL41,81.6,2021
A,YR,Y_LT1,T,NL41,81.8,2022
A,YR,Y_LT1,T,NL41,81.8,2023
A,YR,Y_LT1,T,NL42,80.8,2012
A,YR,Y_LT1,T,NL42,81.1,2013
A,YR,Y_LT1,T,NL42,81.6,2014
A,YR,Y_LT1,T,NL42,81,2015
A,YR,Y_LT1,T,NL42,81.5,2016
A,YR,Y_LT1,T,NL42,81.5,2017
A,YR,Y_LT1,T,NL42,81.8,2018
A,YR,Y_LT1,T,NL42,81.8,2019
A,YR,Y_LT1,T,NL42,80.9,2020
A,YR,Y_LT1,T,NL42,80.7,2021
A,YR,Y_LT1,T,NL42,81.7,2022
A,YR,Y_LT1,T,NL42,81.8,2023
A,YR,Y_LT1,T,NO01,81.8,2012
A,YR,Y_LT1,T,NO01,82.3,2013
A,YR,Y_LT1,T,NO01,82.7,2014
A,YR,Y_LT1,T,NO01,81.3,2015
A,YR,Y_LT1,T,NO01,83,2016
A,YR,Y_LT1,T,NO01,83.2,2017
A,YR,Y_LT1,T,NO01,83.4,2018
A,YR,Y_LT1,T,NO01,83.8,2019
A,YR,Y_LT1,T,NO02,80.6,2012
A,YR,Y_LT1,T,NO02,80.9,2013
A,YR,Y_LT1,T,NO02,81.2,2014
A,YR,Y_LT1,T,NO02,82,2015
A,YR,Y_LT1,T,NO02,81.7,2016
A,YR,Y_LT1,T,NO02,81.9,2017
A,YR,Y_LT1,T,NO02,81.7,2018
A,YR,Y_LT1,T,NO02,82,2019
A,YR,Y_LT1,T,NO02,82.5,2020
A,YR,Y_LT1,T,NO02,82.4,2021
A,YR,Y_LT1,T,NO02,81.6,2022
A,YR,Y_LT1,T,NO02,82,2023
A,YR,Y_LT1,T,NO03,81.1,2012
A,YR,Y_LT1,T,NO03,81.3,2013
A,YR,Y_LT1,T,NO03,81.7,2014
A,YR,Y_LT1,T,NO03,82.3,2015
A,YR,Y_LT1,T,NO03,82.1,2016
A,YR,Y_LT1,T,NO03,82.2,2017
A,YR,Y_LT1,T,NO03,82.6,2018
A,YR,Y_LT1,T,NO03,82.7,2019
A,YR,Y_LT1,T,NO04,81.5,2012
A,YR,Y_LT1,T,NO04,81.9,2013
A,YR,Y_LT1,T,NO04,82.5,2014
A,YR,Y_LT1,T,NO04,83,2015
A,YR,Y_LT1,T,NO04,82.5,2016
A,YR,Y_LT1,T,NO04,82.7,2017
A,YR,Y_LT1,T,NO04,82.4,2018
A,YR,Y_LT1,T,NO04,83,2019
A,YR,Y_LT1,T,NO05,82.2,2012
A,YR,Y_LT1,T,NO05,82.4,2013
A,YR,Y_LT1,T,NO05,82.8,2014
A,YR,Y_LT1,T,NO05,83.1,2015
A,YR,Y_LT1,T,NO05,82.7,2016
A,YR,Y_LT1,T,NO05,83.4,2017
A,YR,Y_LT1,T,NO05,83.4,2018
A,YR,Y_LT1,T,NO05,83.6,2019
A,YR,Y_LT1,T,NO06,82.1,2012
A,YR,Y_LT1,T,NO06,82.1,2013
A,YR,Y_LT1,T,NO06,82.3,2014
A,YR,Y_LT1,T,NO06,83.1,2015
A,YR,Y_LT1,T,NO06,82.8,2016
A,YR,Y_LT1,T,NO06,82.6,2017
