nuts2_id,year,pop
FRK1,1995,2624464
FRK1,1996,2621776
FRK1,1997,2620462
FRK1,1998,2619238
FRK1,1999,2618748
FRK1,2000,2624454
FRK1,2001,2631888
FRK1,2002,2639600
FRK1,2003,2646812
FRK1,2004,2654208
FRK1,2005,2663558
FRK1,2006,2671876
FRK1,2007,2678494
FRK1,2008,2683726
FRK1,2009,2687928
FRK1,2010,2694774
FRK1,2011,2701364
FRK1,2012,2708208
FRK1,2013,2715336
FRK1,2014,2720922
FRK1,2015,2724734
FRK1,2016,2726784
FRK1,2017,2728312
FRK1,2018,2737072
FRK1,2019,2740778
FRK1,2020,2738696
FRK1,2021,2737334
FRK1,2022,2743320
FRK1,2023,2740792
FRK2,1995,11050180
FRK2,1996,11103516
FRK2,1997,11161236
FRK2,1998,11217566
FRK2,1999,11280468
FRK2,2000,11377048
FRK2,2001,11483754
FRK2,2002,11592288
FRK2,2003,11701026
FRK2,2004,11809458
FRK2,2005,11927472
FRK2,2006,12042692
FRK2,2007,12131918
FRK2,2008,12234458
FRK2,2009,12348080
FRK2,2010,12461382
FRK2,2011,12567082
FRK2,2012,12682320
FRK2,2013,12799854
FRK2,2014,12921010
FRK2,2015,13030662
FRK2,2016,13106994
FRK2,2017,13168262
FRK2,2018,13251846
FRK2,2019,13345094
FRK2,2020,13418608
FRK2,2021,13491388
FRK2,2022,13584448
FRK2,2023,13652080
FRL0,1995,8810624
FRL0,1996,8852388
FRL0,1997,8902008
FRL0,1998,8959288
FRL0,1999,9004770
FRL0,2000,9083016
FRL0,2001,9168758
FRL0,2002,9258992
FRL0,2003,9350112
FRL0,2004,9438264
FRL0,2005,9537128
FRL0,2006,9630464
FRL0,2007,9728030
FRL0,2008,9765826
FRL0,2009,9778106
FRL0,2010,9798310
FRL0,2011,9832138
FRL0,2012,9871152
FRL0,2013,9907350
FRL0,2014,9966876
FRL0,2015,10015954
FRL0,2016,10043856
FRL0,2017,10061780
FRL0,2018,10105664
FRL0,2019,10162202
FRL0,2020,10197332
FRL0,2021,10255680
FRL0,2022,10340624
FRL0,2023,10388698
FRM0,1995,516832
FRM0,1996,518336
FRM0,1997,518194
FRM0,1998,518932
FRM0,1999,520304
FRM0,2000,529078
FRM0,2001,538546
FRM0,2002,548186
FRM0,2003,558054
FRM0,2004,567944
FRM0,2005,578184
FRM0,2006,588236
FRM0,2007,598418
FRM0,2008,605932
FRM0,2009,611348
FRM0,2010,619386
FRM0,2011,628972
FRM0,2012,632514
FRM0,2013,640416
FRM0,2014,648424
FRM0,2015,654566
FRM0,2016,660910
FRM0,2017,669876
FRM0,2018,677108
FRM0,2019,680880
FRM0,2020,687402
FRM0,2021,695194
FRM0,2022,702552
FRM0,2023,708532
FRXX,2014,0
FRXX,2015,0
FRXX,2016,0
FRXX,2020,0
FRY1,2013,875933
FRY1,2014,870586
FRY1,2015,867348
FRY1,2016,859712
FRY1,2017,851174
FRY1,2018,843388
FRY1,2019,833456
FRY1,2020,830720
FRY1,2021,831584
FRY1,2022,830130
FRY1,2023,827722
FRY2,1995,736090
FRY2,1996,741636
FRY2,1997,747746
FRY2,1998,754442
FRY2,1999,761726
FRY2,2000,767150
FRY2,2001,773084
FRY2,2002,778604
FRY2,2003,783352
FRY2,2004,787704
FRY2,2005,791964
FRY2,2006,795464
FRY2,2007,795460
FRY2,2008,795386
FRY2,2009,792808
FRY2,2010,788346
FRY2,2011,784582
FRY2,2012,776728
FRY2,2013,770063
FRY2,2014,767822
FRY2,2015,761754
FRY2,2016,752960
FRY2,2017,745188
FRY2,2018,737566
FRY2,2019,729016
FRY2,2020,722450
FRY2,2021,721498
FRY2,2022,722038
FRY2,2023,718404
FRY3,1995,269936
FRY3,1996,279696
FRY3,1997,289874
FRY3,1998,300484
FRY3,1999,311520
FRY3,2000,324036
FRY3,2001,337228
FRY3,2002,353276
FRY3,2003,369584
FRY3,2004,386334
FRY3,2005,398412
FRY3,2006,411908
FRY3,2007,426062
FRY3,2008,438532
FRY3,2009,448938
FRY3,2010,458080
FRY3,2011,475098
FRY3,2012,479296
FRY3,2013,488935
FRY3,2014,504676
FRY3,2015,519730
FRY3,2016,538704
FRY3,2017,537400
FRY3,2018,552256
FRY3,2019,563356
FRY3,2020,570266
FRY3,2021,573236
FRY3,2022,576764
FRY3,2023,580220
FRY4,1995,1314324
FRY4,1996,1337830
FRY4,1997,1360370
FRY4,1998,1384368
FRY4,1999,1407640
FRY4,2000,1432628
FRY4,2001,1458020
FRY4,2002,1480414
FRY4,2003,1501680
FRY4,2004,1523260
FRY4,2005,1545814
FRY4,2006,1563924
FRY4,2007,1588214
FRY4,2008,1616500
FRY4,2009,1632728
FRY4,2010,1642272
FRY4,2011,1657162
FRY4,2012,1667888
FRY4,2013,1672504
FRY4,2014,1685534
FRY4,2015,1701454
FRY4,2016,1705848
FRY4,2017,1707318
FRY4,2018,1711922
FRY4,2019,1722420
FRY4,2020,1726166
FRY4,2021,1742314
FRY4,2022,1762696
FRY4,2023,1772906
FRY5,2014,447426
FRY5,2015,464378
FRY5,2016,481974
FRY5,2017,500286
FRY5,2018,519242
FRY5,2019,539158
FRY5,2020,559392
FRY5,2021,578078
FRY5,2022,599268
FRY5,2023,620398
HR02,2013,2411388
HR02,2014,2381130
HR02,2015,2345016
HR02,2016,2298760
HR02,2017,2247090
HR02,2018,2180902
HR02,2019,2133600
HR02,2020,2092876
HR02,2021,2060346
HR02,2022,2027144
HR02,2023,1998212
HR03,2001,2726380
HR03,2002,2743780
HR03,2003,2756714
HR03,2004,2768374
HR03,2005,2785874
HR03,2006,2799590
HR03,2007,2813940
HR03,2008,2824018
HR03,2009,2830030
HR03,2010,2831942
HR03,2011,2826852
HR03,2012,2821102
HR03,2013,2802768
HR03,2014,2785380
HR03,2015,2764178
HR03,2016,2734676
HR03,2017,2706280
HR03,2018,2674096
HR03,2019,2650924
HR03,2020,2635200
HR03,2021,2609750
HR03,2022,2592420
HR03,2023,2595974
HR04,2001,5864432
HR04,2002,5867208
HR04,2003,5854054
HR04,2004,5843076
HR04,2005,5835848
HR04,2006,5825384
HR04,2007,5813120
HR04,2008,5799916
HR04,2009,5789562
HR04,2010,5773752
HR04,2011,5752862
HR04,2012,5730866
HR04,2013,5708684
HR04,2014,5681802
HR04,2015,5646174
HR04,2016,5592758
HR04,2017,5533700
HR04,2018,5454308
HR04,2019,5404350
HR04,2020,5368726
HR05,2013,1580076
HR05,2014,1577376
HR05,2015,1575244
HR05,2016,1569346
HR05,2017,1565172
HR05,2018,1556718
HR05,2019,1552474
HR05,2020,1548840
HR05,2021,1537790
HR05,2022,1533648
HR05,2023,1537248
HR06,2013,1701374
HR06,2014,1691378
HR06,2015,1677392
HR06,2016,1659448
HR06,2017,1638996
HR06,2018,1616966
HR06,2019,1600354
HR06,2020,1590106
HR06,2021,1578166
HR06,2022,1571398
HR06,2023,1570354
HU11,2001,3518418
HU11,2002,3479138
HU11,2003,3438684
HU11,2004,3410618
HU11,2005,3394686
HU11,2006,3396212
HU11,2007,3392256
HU11,2008,3404594
HU11,2009,3424420
HU11,2010,3443112
HU11,2011,3467370
HU11,2012,3454990
HU11,2013,3460700
HU11,2014,3467674
HU11,2015,3483202
HU11,2016,3477140
HU11,2017,3457858
HU11,2018,3446066
HU11,2019,3444726
HU11,2020,3434288
HU11,2021,3381006
HU11,2022,3344886
HU11,2023,3342008
HU12,2001,2143796
HU12,2002,2178956
HU12,2003,2210824
HU12,2004,2248790
HU12,2005,2287258
HU12,2006,2315128
HU12,2007,2353100
HU12,2008,2390040
HU12,2009,2426580
HU12,2010,2459760
HU12,2011,2475122
HU12,2012,2426646
HU12,2013,2433124
HU12,2014,2435256
HU12,2015,2443274
HU12,2016,2457510
HU12,2017,2481560
HU12,2018,2508872
HU12,2019,2540832
HU12,2020,2575468
HU12,2021,2600778
HU12,2022,2631928
HU12,2023,2657580
HU21,2000,2238090
HU21,2001,2241460
HU21,2002,2241220
HU21,2003,2227342
HU21,2004,2225968
HU21,2005,2221794
HU21,2006,2216248
HU21,2007,2214906
HU21,2008,2209682
HU21,2009,2206264
HU21,2010,2197308
HU21,2011,2188208
HU21,2012,2159178
HU21,2013,2150070
HU21,2014,2139600
HU21,2015,2129042
HU21,2016,2124612
HU21,2017,2115632
HU21,2018,2114898
HU21,2019,2120612
HU21,2020,2125964
HU21,2021,2123958
HU21,2022,2117818
HU21,2023,2118798
HU22,2000,2009193
HU22,2001,2007708
HU22,2002,2005918
HU22,2003,2008656
HU22,2004,2006370
HU22,2005,2000696
HU22,2006,2000284
HU22,2007,1998722
HU22,2008,1995878
HU22,2009,1996374
HU22,2010,1992780
HU22,2011,1989396
HU22,2012,1968798
HU22,2013,1965308
HU22,2014,1958292
HU22,2015,1951508
HU22,2016,1946332
HU22,2017,1941820
HU22,2018,1942794
HU22,2019,1947174
HU22,2020,1954172
HU22,2021,1958918
HU22,2022,1959488
HU22,2023,1965848
HU23,2000,1999383
HU23,2001,1995342
HU23,2002,1986932
HU23,2003,1978816
HU23,2004,1967224
HU23,2005,1954930
HU23,2006,1941400
HU23,2007,1935354
HU23,2008,1920176
HU23,2009,1905964
HU23,2010,1895972
HU23,2011,1881170
HU23,2012,1862430
HU23,2013,1849784
HU23,2014,1833712
HU23,2015,1816800
HU23,2016,1800084
HU23,2017,1786526
HU23,2018,1771600
HU23,2019,1756804
HU23,2020,1746194
HU23,2021,1739452
HU23,2022,1726114
HU23,2023,1717350
HU31,2000,2609195
HU31,2001,2605670
HU31,2002,2593008
HU31,2003,2577920
HU31,2004,2560080
HU31,2005,2542222
HU31,2006,2522978
HU31,2007,2502882
HU31,2008,2473380
HU31,2009,2446476
HU31,2010,2418284
HU31,2011,2389394
HU31,2012,2401662
HU31,2013,2378188
HU31,2014,2352526
HU31,2015,2327636
HU31,2016,2305336
HU31,2017,2285784
HU31,2018,2267696
HU31,2019,2250370
HU31,2020,2234510
HU31,2021,2222386
HU31,2022,2202738
HU31,2023,2187580
HU32,2000,3128275
HU32,2001,3127428
HU32,2002,3118146
HU32,2003,3108354
HU32,2004,3094006
HU32,2005,3083636
HU32,2006,3066324
HU32,2007,3050634
HU32,2008,3028040
HU32,2009,3004818
HU32,2010,2985004
HU32,2011,2963844
HU32,2012,2997590
HU32,2013,2978920
HU32,2014,2960014
HU32,2015,2946446
HU32,2016,2932778
HU32,2017,2918260
HU32,2018,2900382
HU32,2019,2879982
HU32,2020,2861384
HU32,2021,2846978
HU32,2022,2825080
HU32,2023,2810024
HU33,2000,2766991
HU33,2001,2760774
HU33,2002,2746388
HU33,2003,2734128
HU33,2004,2720428
HU33,2005,2709876
HU33,2006,2694588
HU33,2007,2684462
HU33,2008,2669012
HU33,2009,2651054
HU33,2010,2636428
HU33,2011,2616940
HU33,2012,2592556
HU33,2013,2574406
HU33,2014,2553360
HU33,2015,2533808
HU33,2016,2515512
HU33,2017,2492274
HU33,2018,2475002
HU33,2019,2460044
HU33,2020,2446772
HU33,2021,2429446
HU33,2022,2412754
HU33,2023,2400300
HUXX,2001,0
HUXX,2002,0
HUXX,2003,0
HUXX,2004,0
HUXX,2005,0
HUXX,2006,0
HUXX,2007,0
HUXX,2008,0
HUXX,2009,0
HUXX,2010,0
HUXX,2011,0
HUXX,2012,0
HUXX,2013,0
HUXX,2014,0
HUXX,2015,0
HUXX,2016,0
HUXX,2017,0
HUXX,2018,0
HUXX,2019,0
HUXX,2020,0
IE04,2012,1664164
IE04,2013,1668472
IE04,2014,1667496
IE04,2015,1667660
IE04,2016,1678408
IE04,2017,1703284
IE04,2018,1720324
IE04,2019,1744812
IE04,2020,1767480
IE04,2021,1783248
IE04,2022,1807706
IE04,2023,1860416
IE05,2012,3094194
IE05,2013,3112494
IE05,2014,3126358
IE05,2015,3134412
IE05,2016,3151008
IE05,2017,3192746
IE05,2018,3229164
IE05,2019,3280610
IE05,2020,3323090
IE05,2021,3352076
IE05,2022,3404666
IE05,2023,3482360
IE06,2012,4420216
IE06,2013,4438592
IE06,2014,4481850
IE06,2015,4553182
IE06,2016,4623156
IE06,2017,4702284
IE06,2018,4761978
IE06,2019,4855200
IE06,2020,4934630
IE06,2021,4998462
IE06,2022,5096182
IE06,2023,5200014
IS00,2000,558098
IS00,2001,566722
IS00,2002,573150
IS00,2003,576942
IS00,2004,581140
IS00,2005,587154
IS00,2006,599782
IS00,2007,615344
IS00,2008,630918
IS00,2009,638736
IS00,2010,635260
IS00,2011,636904
IS00,2012,639150
IS00,2013,643714
IS00,2014,651342
IS00,2015,658200
IS00,2016,665058
IS00,2017,676698
IS00,2018,696900
IS00,2019,713982
IS00,2020,728268
IS00,2021,737584
IS00,2022,752496
IS00,2023,775516
ITC1,2000,8450166
ITC1,2001,8438842
ITC1,2002,8425452
ITC1,2003,8444268
ITC1,2004,8521308
ITC1,2005,8568972
ITC1,2006,8592406
ITC1,2007,8612036
ITC1,2008,8716546
ITC1,2009,8778220
ITC1,2010,8803144
ITC1,2011,8821774
ITC1,2012,8833490
ITC1,2013,8851632
ITC1,2014,8841848
ITC1,2015,8807124
ITC1,2016,8768452
ITC1,2017,8740696
ITC1,2018,8699822
ITC1,2019,8657130
ITC1,2020,8622434
ITC1,2021,8549890
ITC1,2022,8512700
ITC1,2023,8502702
ITC2,2000,237722
ITC2,2001,238546
ITC2,2002,238694
ITC2,2003,240766
ITC2,2004,243384
ITC2,2005,245598
ITC2,2006,247678
ITC2,2007,249272
ITC2,2008,251316
ITC2,2009,253030
ITC2,2010,253914
ITC2,2011,254306
ITC2,2012,254610
ITC2,2013,255902
ITC2,2014,256490
ITC2,2015,255944
ITC2,2016,254060
ITC2,2017,253354
ITC2,2018,252426
ITC2,2019,251306
ITC2,2020,250068
ITC2,2021,248178
ITC2,2022,246720
ITC2,2023,246260
ITC3,2000,3175574
ITC3,2001,3157996
ITC3,2002,3140304
ITC3,2003,3136386
ITC3,2004,3145820
ITC3,2005,3161226
ITC3,2006,3161800
ITC3,2007,3161628
ITC3,2008,3166898
ITC3,2009,3179604
ITC3,2010,3183074
ITC3,2011,3185186
ITC3,2012,3180192
ITC3,2013,3174644
ITC3,2014,3160644
ITC3,2015,3138854
ITC3,2016,3115484
ITC3,2017,3102758
ITC3,2018,3083082
ITC3,2019,3065960
ITC3,2020,3049652
ITC3,2021,3036990
ITC3,2022,3018454
ITC3,2023,3015272
ITC4,2000,17942296
ITC4,2001,18008168
ITC4,2002,18067818
ITC4,2003,18164590
ITC4,2004,18347002
ITC4,2005,18599670
ITC4,2006,18741654
ITC4,2007,18863082
ITC4,2008,19034954
ITC4,2009,19207608
ITC4,2010,19341228
ITC4,2011,19492226
ITC4,2012,19622022
ITC4,2013,19755082
ITC4,2014,19859538
ITC4,2015,19909538
ITC4,2016,19916894
ITC4,2017,19940838
ITC4,2018,19973924
ITC4,2019,20021666
ITC4,2020,20055204
ITC4,2021,19963108
ITC4,2022,19886008
ITC4,2023,19953018
ITF1,2000,2522234
ITF1,2001,2522600
ITF1,2002,2524374
ITF1,2003,2535266
ITF1,2004,2557316
ITF1,2005,2574314
ITF1,2006,2585998
ITF1,2007,2593738
ITF1,2008,2622614
ITF1,2009,2643774
ITF1,2010,2652030
ITF1,2011,2658440
ITF1,2012,2663248
ITF1,2013,2665166
ITF1,2014,2659836
ITF1,2015,2651672
ITF1,2016,2638588
ITF1,2017,2627860
ITF1,2018,2612118
ITF1,2019,2601290
ITF1,2020,2587882
ITF1,2021,2562024
ITF1,2022,2551900
ITF1,2023,2545254
ITF2,2000,645544
ITF2,2001,642936
ITF2,2002,640380
ITF2,2003,640762
ITF2,2004,640718
ITF2,2005,639456
ITF2,2006,636904
ITF2,2007,634674
ITF2,2008,635314
ITF2,2009,634164
ITF2,2010,631878
ITF2,2011,629632
ITF2,2012,627832
ITF2,2013,626816
ITF2,2014,625794
ITF2,2015,622796
ITF2,2016,620052
ITF2,2017,616800
ITF2,2018,613128
ITF2,2019,607580
ITF2,2020,601032
ITF2,2021,588588
ITF2,2022,584300
ITF2,2023,581272
ITF3,2000,11435388
ITF3,2001,11416274
ITF3,2002,11399924
ITF3,2003,11409806
ITF3,2004,11462882
ITF3,2005,11518900
ITF3,2006,11526838
ITF3,2007,11532526
ITF3,2008,11570090
ITF3,2009,11584174
ITF3,2010,11614928
ITF3,2011,11645654
ITF3,2012,11655186
ITF3,2013,11640860
ITF3,2014,11625536
ITF3,2015,11608740
ITF3,2016,11581566
ITF3,2017,11553308
ITF3,2018,11525778
ITF3,2019,11480582
ITF3,2020,11424286
ITF3,2021,11248520
ITF3,2022,11248840
ITF3,2023,11219072
ITF4,2000,8069774
ITF4,2001,8052108
ITF4,2002,8041388
ITF4,2003,8050226
ITF4,2004,8069682
ITF4,2005,8096376
ITF4,2006,8107560
ITF4,2007,8114880
ITF4,2008,8142488
ITF4,2009,8160298
ITF4,2010,8180222
ITF4,2011,8203116
ITF4,2012,8205594
ITF4,2013,8181060
ITF4,2014,8155576
ITF4,2015,8126538
ITF4,2016,8087470
ITF4,2017,8048134
ITF4,2018,8001932
ITF4,2019,7951056
ITF4,2020,7906610
ITF4,2021,7867554
ITF4,2022,7845882
ITF4,2023,7815366
ITF5,2000,1202798
ITF5,2001,1198808
ITF5,2002,1194206
ITF5,2003,1190538
ITF5,2004,1189010
ITF5,2005,1186370
ITF5,2006,1180222
ITF5,2007,1173062
ITF5,2008,1172186
ITF5,2009,1169820
ITF5,2010,1165236
ITF5,2011,1161580
ITF5,2012,1158720
ITF5,2013,1155100
ITF5,2014,1151628
ITF5,2015,1146472
ITF5,2016,1139774
ITF5,2017,1132810
ITF5,2018,1125936
ITF5,2019,1117174
ITF5,2020,1106508
ITF5,2021,1090260
ITF5,2022,1082336
ITF5,2023,1075154
ITF6,2000,4057184
ITF6,2001,4037444
ITF6,2002,4016370
ITF6,2003,3999534
ITF6,2004,4001194
ITF6,2005,3984054
ITF6,2006,3963900
ITF6,2007,3943874
ITF6,2008,3958134
ITF6,2009,3953094
ITF6,2010,3947248
ITF6,2011,3944098
ITF6,2012,3937072
ITF6,2013,3924860
ITF6,2014,3916452
ITF6,2015,3903466
ITF6,2016,3886170
ITF6,2017,3870194
ITF6,2018,3848514
ITF6,2019,3824042
ITF6,2020,3788220
ITF6,2021,3721202
ITF6,2022,3710908
ITF6,2023,3693220
ITG1,2000,9988854
ITG1,2001,9956136
ITG1,2002,9934612
ITG1,2003,9930780
ITG1,2004,9954194
ITG1,2005,9970442
ITG1,2006,9982638
ITG1,2007,9991680
ITG1,2008,10031932
ITG1,2009,10062872
ITG1,2010,10088090
ITG1,2011,10118964
ITG1,2012,10123892
ITG1,2013,10107080
ITG1,2014,10083508
ITG1,2015,10056532
ITG1,2016,10008800
ITG1,2017,9955800
ITG1,2018,9884376
ITG1,2019,9817096
ITG1,2020,9750580
ITG1,2021,9667410
ITG1,2022,9666658
ITG1,2023,9628032
ITG2,2000,3277146
ITG2,2001,3269590
ITG2,2002,3260008
ITG2,2003,3264166
ITG2,2004,3269346
ITG2,2005,3275016
ITG2,2006,3280388
ITG2,2007,3286104
ITG2,2008,3298116
ITG2,2009,3306258
ITG2,2010,3307422
ITG2,2011,3311666
ITG2,2012,3310158
ITG2,2013,3309166
ITG2,2014,3305056
ITG2,2015,3297284
ITG2,2016,3284984
ITG2,2017,3273678
ITG2,2018,3262080
ITG2,2019,3244514
ITG2,2020,3223242
ITG2,2021,3180088
ITG2,2022,3174826
ITG2,2023,3156292
ITH1,2000,917106
ITH1,2001,922202
ITH1,2002,925768
ITH1,2003,933210
ITH1,2004,940726
ITH1,2005,950352
ITH1,2006,960806
ITH1,2007,970392
ITH1,2008,982676
ITH1,2009,992158
ITH1,2010,1000900
ITH1,2011,1008812
ITH1,2012,1015978
ITH1,2013,1023238
ITH1,2014,1030778
ITH1,2015,1035988
ITH1,2016,1040504
ITH1,2017,1046908
ITH1,2018,1053544
ITH1,2019,1060626
ITH1,2020,1065288
ITH1,2021,1069824
ITH1,2022,1065232
ITH1,2023,1068294
ITH2,2000,941010
ITH2,2001,948620
ITH2,2002,953500
ITH2,2003,963500
ITH2,2004,976198
ITH2,2005,989480
ITH2,2006,999424
ITH2,2007,1008196
ITH2,2008,1021022
ITH2,2009,1033718
ITH2,2010,1043062
ITH2,2011,1051666
ITH2,2012,1058492
ITH2,2013,1066870
ITH2,2014,1073626
ITH2,2015,1076376
ITH2,2016,1079026
ITH2,2017,1080560
ITH2,2018,1083932
ITH2,2019,1087442
ITH2,2020,1090850
ITH2,2021,1084332
ITH2,2022,1081916
ITH2,2023,1085992
ITH3,2000,8970118
ITH3,2001,9017160
ITH3,2002,9055198
ITH3,2003,9124982
ITH3,2004,9244986
ITH3,2005,9349868
ITH3,2006,9419536
ITH3,2007,9478734
ITH3,2008,9592124
ITH3,2009,9688678
ITH3,2010,9726744
ITH3,2011,9759212
ITH3,2012,9774656
ITH3,2013,9802830
ITH3,2014,9811424
ITH3,2015,9805388
ITH3,2016,9781296
ITH3,2017,9766746
ITH3,2018,9761872
ITH3,2019,9769180
ITH3,2020,9758266
ITH3,2021,9739660
ITH3,2022,9695490
ITH3,2023,9699106
ITH4,2000,2356528
ITH4,2001,2362476
ITH4,2002,2369426
ITH4,2003,2380200
ITH4,2004,2392666
ITH4,2005,2402700
ITH4,2006,2407696
ITH4,2007,2416260
ITH4,2008,2434118
ITH4,2009,2449306
ITH4,2010,2451820
ITH4,2011,2450722
ITH4,2012,2447284
ITH4,2013,2449974
ITH4,2014,2449968
ITH4,2015,2443328
ITH4,2016,2432416
ITH4,2017,2425618
ITH4,2018,2422310
ITH4,2019,2420828
ITH4,2020,2412432
ITH4,2021,2403020
ITH4,2022,2389294
ITH4,2023,2388496
ITH5,2001,7967132
ITH5,2002,8006156
ITH5,2003,8068870
ITH5,2004,8161712
ITH5,2005,8259050
ITH5,2006,8325962
ITH5,2007,8389918
ITH5,2008,8493482
ITH5,2009,8611898
ITH5,2010,8680982
ITH5,2011,8743190
ITH5,2012,8782628
ITH5,2013,8830916
ITH5,2014,8864482
ITH5,2015,8868754
ITH5,2016,8870960
ITH5,2017,8879536
ITH5,2018,8891840
ITH5,2019,8918906
ITH5,2020,8928238
ITH5,2021,8877874
ITH5,2022,8850732
ITH5,2023,8875156
ITI1,2000,6983160
ITI1,2001,6989714
ITI1,2002,6998218
ITI1,2003,7026546
ITI1,2004,7087346
ITI1,2005,7149932
ITI1,2006,7186984
ITI1,2007,7221960
ITI1,2008,7300364
ITI1,2009,7366724
ITI1,2010,7413184
ITI1,2011,7452526
ITI1,2012,7467070
ITI1,2013,7487074
ITI1,2014,7488586
ITI1,2015,7478088
ITI1,2016,7452844
ITI1,2017,7442782
ITI1,2018,7424096
ITI1,2019,7402686
ITI1,2020,7385110
ITI1,2021,7385730
ITI1,2022,7326382
ITI1,2023,7323962
ITI2,2000,1641688
ITI2,2001,1648374
ITI2,2002,1652352
ITI2,2003,1661872
ITI2,2004,1683578
ITI2,2005,1699548
ITI2,2006,1711110
ITI2,2007,1717614
ITI2,2008,1740596
ITI2,2009,1759280
ITI2,2010,1769874
ITI2,2011,1778900
ITI2,2012,1780814
ITI2,2013,1785484
ITI2,2014,1784198
ITI2,2015,1776576
ITI2,2016,1768184
ITI2,2017,1761984
ITI2,2018,1752954
ITI2,2019,1747488
ITI2,2020,1740330
ITI2,2021,1730904
ITI2,2022,1717624
ITI2,2023,1712814
ITI3,2001,2893570
ITI3,2002,2906826
ITI3,2003,2928160
ITI3,2004,2962236
ITI3,2005,2986206
ITI3,2006,3003782
ITI3,2007,3015962
ITI3,2008,3050548
ITI3,2009,3082508
ITI3,2010,3093600
ITI3,2011,3099232
ITI3,2012,3100020
ITI3,2013,3103336
ITI3,2014,3098956
ITI3,2015,3091738
ITI3,2016,3076884
ITI3,2017,3064920
ITI3,2018,3052662
ITI3,2019,3040642
ITI3,2020,3025344
ITI3,2021,2996472
ITI3,2022,2974300
ITI3,2023,2968596
ITI4,2000,10238646
ITI4,2001,10232688
ITI4,2002,10235566
ITI4,2003,10278328
ITI4,2004,10372676
ITI4,2005,10481206
ITI4,2006,10554706
ITI4,2007,10645858
ITI4,2008,10788020
ITI4,2009,10923998
ITI4,2010,11032052
ITI4,2011,11126092
ITI4,2012,11211412
ITI4,2013,11357528
ITI4,2014,11447910
ITI4,2015,11489798
ITI4,2016,11523016
ITI4,2017,11548184
ITI4,2018,11549212
ITI4,2019,11546152
ITI4,2020,11511400
ITI4,2021,11460798
ITI4,2022,11429764
ITI4,2023,11441072
LI00,1995,61258
LI00,1996,61846
LI00,1997,62286
LI00,1998,62640
LI00,1999,64030
LI00,2000,64852
LI00,2001,65726
LI00,2002,67050
LI00,2003,67726
LI00,2004,68588
LI00,2005,69200
LI00,2006,69810
LI00,2007,70336
LI00,2008,70712
LI00,2009,71178
LI00,2010,71788
LI00,2011,72298
LI00,2012,72950
LI00,2013,73676
LI00,2014,74258
LI00,2015,74732
LI00,2016,75244
LI00,2017,75620
LI00,2018,76228
LI00,2019,76756
LI00,2020,77494
LI00,2021,78110
LI00,2022,78616
LI00,2023,79354
LT01,2001,1701336
LT01,2002,1690584
LT01,2003,1686640
LT01,2004,1683496
LT01,2005,1677112
LT01,2006,1662474
LT01,2007,1656382
LT01,2008,1652612
LT01,2009,1652890
LT01,2010,1648386
LT01,2011,1623030
LT01,2012,1611830
LT01,2013,1607346
LT01,2014,1601262
LT01,2015,1599078
LT01,2016,1592910
LT01,2017,1590176
LT01,2018,1590268
LT01,2019,1596202
LT01,2020,1608696
LT01,2021,1621594
LT01,2022,1635900
LT01,2023,1697448
LT02,2001,5272660
LT02,2002,5218690
LT02,2003,5176354
LT02,2004,5114362
LT02,2005,5033328
LT02,2006,4917196
LT02,2007,4843584
LT02,2008,4772598
LT02,2009,4714822
LT02,2010,4635566
LT02,2011,4482146
LT02,2012,4395452
LT02,2013,4341928
LT02,2014,4294462
LT02,2015,4254210
LT02,2016,4198236
LT02,2017,4127978
LT02,2018,4062132
LT02,2019,4028198
LT02,2020,4011258
LT02,2021,3999928
LT02,2022,3976096
LT02,2023,4017110
LU00,1995,811300
LU00,1996,823200
LU00,1997,833700
LU00,1998,844100
LU00,1999,854700
LU00,2000,867200
LU00,2001,878000
LU00,2002,888100
LU00,2003,896600
LU00,2004,909920
LU00,2005,922460
LU00,2006,938172
LU00,2007,952374
LU00,2008,967598
LU00,2009,987000
LU00,2010,1004132
LU00,2011,1023680
LU00,2012,1049706
LU00,2013,1074078
LU00,2014,1099360
LU00,2015,1125916
LU00,2016,1152498
LU00,2017,1181334
LU00,2018,1204010
LU00,2019,1227788
LU00,2020,1252216
LU00,2021,1269460
LU00,2022,1290794
LU00,2023,1321618
LV00,2000,4763430
LV00,2001,4706768
LV00,2002,4641912
LV00,2003,4598780
LV00,2004,4553040
LV00,2005,4499448
LV00,2006,4455748
LV00,2007,4417680
LV00,2008,4383620
LV00,2009,4325668
LV00,2010,4241008
LV00,2011,4149210
LV00,2012,4089626
LV00,2013,4047650
LV00,2014,4002936
LV00,2015,3972192
LV00,2016,3937914
LV00,2017,3900232
LV00,2018,3868758
LV00,2019,3839936
LV00,2020,3815350
LV00,2021,3786446
LV00,2022,3751514
LV00,2023,3766016
ME00,2000,1206304
ME00,2001,1211976
ME00,2002,1216920
ME00,2003,1221020
ME00,2004,1224428
ME00,2005,1226840
ME00,2006,1226218
ME00,2007,1229248
ME00,2008,1231086
ME00,2009,1234314
ME00,2010,1238002
ME00,2011,1239700
ME00,2012,1240616
ME00,2013,1241786
ME00,2014,1243042
ME00,2015,1244198
ME00,2016,1244436
ME00,2017,1244774
ME00,2018,1244718
ME00,2019,1244364
ME00,2020,1243746
ME00,2021,1241478
ME00,2022,1235366
ME00,2023,1233390
MK00,1995,3914530
