nuts2_id,year,sex,pop
FRH0,2011,F,1563341
FRH0,2012,F,1573097
FRH0,2013,F,1584072
FRH0,2014,F,1592810
FRH0,2015,F,1601207
FRH0,2016,F,1605994
FRH0,2017,F,1612426
FRH0,2018,F,1620615
FRH0,2019,F,1630438
FRH0,2020,F,1639918
FRH0,2021,F,1650943
FRH0,2022,F,1665928
FRH0,2023,F,1675384
FRI1,1995,F,1377116
FRI1,1996,F,1380831
FRI1,1997,F,1386309
FRI1,1998,F,1391707
FRI1,1999,F,1400111
FRI1,2000,F,1412123
FRI1,2001,F,1425846
FRI1,2002,F,1439656
FRI1,2003,F,1454152
FRI1,2004,F,1468176
FRI1,2005,F,1483610
FRI1,2006,F,1498571
FRI1,2007,F,1514911
FRI1,2008,F,1527711
FRI1,2009,F,1541751
FRI1,2010,F,1554658
FRI1,2011,F,1565430
FRI1,2012,F,1580672
FRI1,2013,F,1596982
FRI1,2014,F,1610164
FRI1,2015,F,1622723
FRI1,2016,F,1633346
FRI1,2017,F,1642949
FRI1,2018,F,1651106
FRI1,2019,F,1664540
FRI1,2020,F,1674977
FRI1,2021,F,1689835
FRI1,2022,F,1708464
FRI1,2023,F,1720400
FRI2,1995,F,346397
FRI2,1996,F,345600
FRI2,1997,F,344895
FRI2,1998,F,344182
FRI2,1999,F,343633
FRI2,2000,F,344557
FRI2,2001,F,345729
FRI2,2002,F,347250
FRI2,2003,F,348497
FRI2,2004,F,349816
FRI2,2005,F,351660
FRI2,2006,F,352644
FRI2,2007,F,355338
FRI2,2008,F,356972
FRI2,2009,F,357862
FRI2,2010,F,358016
FRI2,2011,F,357249
FRI2,2012,F,356058
FRI2,2013,F,355681
FRI2,2014,F,355775
FRI2,2015,F,355470
FRI2,2016,F,354395
FRI2,2017,F,353144
FRI2,2018,F,351379
FRI2,2019,F,350625
FRI2,2020,F,350415
FRI2,2021,F,350733
FRI2,2022,F,351857
FRI2,2023,F,351704
FRI3,1995,F,789796
FRI3,1996,F,791381
FRI3,1997,F,793360
FRI3,1998,F,796601
FRI3,1999,F,798461
FRI3,2000,F,803053
FRI3,2001,F,808239
FRI3,2002,F,813716
FRI3,2003,F,819066
FRI3,2004,F,824245
FRI3,2005,F,830204
FRI3,2006,F,835380
FRI3,2007,F,842927
FRI3,2008,F,848218
FRI3,2009,F,852005
FRI3,2010,F,856952
FRI3,2011,F,861191
FRI3,2012,F,863591
FRI3,2013,F,866866
FRI3,2014,F,870391
FRI3,2015,F,872294
FRI3,2016,F,872445
FRI3,2017,F,872735
FRI3,2018,F,874451
FRI3,2019,F,877226
FRI3,2020,F,879893
FRI3,2021,F,883517
FRI3,2022,F,888704
FRI3,2023,F,890579
FRJ1,1995,F,1066294
FRJ1,1996,F,1075144
FRJ1,1997,F,1083994
FRJ1,1998,F,1095144
FRJ1,1999,F,1103527
FRJ1,2000,F,1116885
FRJ1,2001,F,1130844
FRJ1,2002,F,1146791
FRJ1,2003,F,1163025
FRJ1,2004,F,1179076
FRJ1,2005,F,1196115
FRJ1,2006,F,1213924
FRJ1,2007,F,1227558
FRJ1,2008,F,1237790
FRJ1,2009,F,1252399
FRJ1,2010,F,1264439
FRJ1,2011,F,1281087
FRJ1,2012,F,1295677
FRJ1,2013,F,1309441
FRJ1,2014,F,1319725
FRJ1,2015,F,1330366
FRJ1,2016,F,1340345
FRJ1,2017,F,1347241
FRJ1,2018,F,1356667
FRJ1,2019,F,1368668
FRJ1,2020,F,1377388
FRJ1,2021,F,1388925
FRJ1,2022,F,1404465
FRJ1,2023,F,1414631
FRJ2,1995,F,1215500
FRJ2,1996,F,1221095
FRJ2,1997,F,1227551
FRJ2,1998,F,1233969
FRJ2,1999,F,1242005
FRJ2,2000,F,1255088
FRJ2,2001,F,1269915
FRJ2,2002,F,1285404
FRJ2,2003,F,1300826
FRJ2,2004,F,1316700
FRJ2,2005,F,1333740
FRJ2,2006,F,1348810
FRJ2,2007,F,1365919
FRJ2,2008,F,1381397
FRJ2,2009,F,1393900
FRJ2,2010,F,1403586
FRJ2,2011,F,1414681
FRJ2,2012,F,1425501
FRJ2,2013,F,1438827
FRJ2,2014,F,1450740
FRJ2,2015,F,1461549
FRJ2,2016,F,1467404
FRJ2,2017,F,1476495
FRJ2,2018,F,1487452
FRJ2,2019,F,1499281
FRJ2,2020,F,1508704
FRJ2,2021,F,1521955
FRJ2,2022,F,1537143
FRJ2,2023,F,1547964
FRK1,1995,F,638076
FRK1,1996,F,637040
FRK1,1997,F,636570
FRK1,1998,F,636160
FRK1,1999,F,635913
FRK1,2000,F,636861
FRK1,2001,F,638396
FRK1,2002,F,639991
FRK1,2003,F,641497
FRK1,2004,F,643020
FRK1,2005,F,644882
FRK1,2006,F,646410
FRK1,2007,F,647782
FRK1,2008,F,649292
FRK1,2009,F,650106
FRK1,2010,F,652237
FRK1,2011,F,654493
FRK1,2012,F,656017
FRK1,2013,F,657780
FRK1,2014,F,659294
FRK1,2015,F,660240
FRK1,2016,F,660428
FRK1,2017,F,660587
FRK1,2018,F,663175
FRK1,2019,F,664425
FRK1,2020,F,664096
FRK1,2021,F,663924
FRK1,2022,F,666498
FRK1,2023,F,666445
FRK2,1995,F,2698751
FRK2,1996,F,2710414
FRK2,1997,F,2723807
FRK2,1998,F,2736513
FRK2,1999,F,2751331
FRK2,2000,F,2773702
FRK2,2001,F,2799170
FRK2,2002,F,2824808
FRK2,2003,F,2850742
FRK2,2004,F,2876863
FRK2,2005,F,2904329
FRK2,2006,F,2931270
FRK2,2007,F,2952978
FRK2,2008,F,2979081
FRK2,2009,F,3008010
FRK2,2010,F,3036726
FRK2,2011,F,3061639
FRK2,2012,F,3089526
FRK2,2013,F,3119553
FRK2,2014,F,3148051
FRK2,2015,F,3172741
FRK2,2016,F,3190812
FRK2,2017,F,3204106
FRK2,2018,F,3224207
FRK2,2019,F,3248211
FRK2,2020,F,3268259
FRK2,2021,F,3286280
FRK2,2022,F,3312120
FRK2,2023,F,3330425
FRL0,1995,F,2117082
FRL0,1996,F,2125612
FRL0,1997,F,2136081
FRL0,1998,F,2148800
FRL0,1999,F,2158851
FRL0,2000,F,2175903
FRL0,2001,F,2194523
FRL0,2002,F,2214503
FRL0,2003,F,2234814
FRL0,2004,F,2254791
FRL0,2005,F,2276768
FRL0,2006,F,2295663
FRL0,2007,F,2321362
FRL0,2008,F,2331735
FRL0,2009,F,2335555
FRL0,2010,F,2340637
FRL0,2011,F,2350713
FRL0,2012,F,2360622
FRL0,2013,F,2371364
FRL0,2014,F,2386257
FRL0,2015,F,2398351
FRL0,2016,F,2403472
FRL0,2017,F,2405990
FRL0,2018,F,2415196
FRL0,2019,F,2429021
FRL0,2020,F,2436823
FRL0,2021,F,2452241
FRL0,2022,F,2474758
FRL0,2023,F,2487138
FRM0,1995,F,126963
FRM0,1996,F,127098
FRM0,1997,F,126799
FRM0,1998,F,126768
FRM0,1999,F,126911
FRM0,2000,F,128957
FRM0,2001,F,131197
FRM0,2002,F,133448
FRM0,2003,F,135747
FRM0,2004,F,138054
FRM0,2005,F,140447
FRM0,2006,F,143084
FRM0,2007,F,145635
FRM0,2008,F,147832
FRM0,2009,F,149514
FRM0,2010,F,151633
FRM0,2011,F,154075
FRM0,2012,F,154768
FRM0,2013,F,156265
FRM0,2014,F,157962
FRM0,2015,F,159426
FRM0,2016,F,160799
FRM0,2017,F,162936
FRM0,2018,F,164705
FRM0,2019,F,165645
FRM0,2020,F,167035
FRM0,2021,F,168619
FRM0,2022,F,170326
FRM0,2023,F,171675
FRXX,2014,F,0
FRXX,2015,F,0
FRXX,2016,F,0
FRXX,2020,F,0
FRY1,2013,F,203824
FRY1,2014,F,201674
FRY1,2015,F,200485
FRY1,2016,F,198623
FRY1,2017,F,196097
FRY1,2018,F,193982
FRY1,2019,F,191152
FRY1,2020,F,190455
FRY1,2021,F,190797
FRY1,2022,F,190342
FRY1,2023,F,189607
FRY2,1995,F,176044
FRY2,1996,F,176998
FRY2,1997,F,178087
FRY2,1998,F,179317
FRY2,1999,F,180692
FRY2,2000,F,181475
FRY2,2001,F,182334
FRY2,2002,F,183149
FRY2,2003,F,183735
FRY2,2004,F,184303
FRY2,2005,F,184841
FRY2,2006,F,185619
FRY2,2007,F,184970
FRY2,2008,F,184437
FRY2,2009,F,183655
FRY2,2010,F,182110
FRY2,2011,F,180676
FRY2,2012,F,178824
FRY2,2013,F,176916
FRY2,2014,F,177502
FRY2,2015,F,176077
FRY2,2016,F,173485
FRY2,2017,F,171234
FRY2,2018,F,169040
FRY2,2019,F,166945
FRY2,2020,F,165098
FRY2,2021,F,164919
FRY2,2022,F,164674
FRY2,2023,F,163710
FRY3,1995,F,68921
